TransactionID	Date	Count	Cost	Доставка	Плохой отзыв	Paid	Weight	Promo	AutoIssue
12795	2020-Apr-5 9:45:00	94	4708	1	0	6851,0	5606	1	0
12796	2020-Jul-7 9:30:00	56	6547	1	0	4797,0	5763	0	0
12797	2020-Jun-13 12:30:00	9	6925	1	0	12342,0	7594	0	0
12798	2019-Nov-1 13:00:01	21	8179	1	1	4101,0	8557	0	1
12799	2019-Nov-20 12:15:01	80	9934	1	1	10837,0	5102	1	0
12800	2020-Feb-22 11:00:00	14	7170	0	0	210,0	5250	1	1
12801	2019-Apr-15 7:31:03	84	5110	1	0	2399,0	9619	1	1
12802	2019-Nov-2 10:45:00	85	6527	1	0	164,0	7087	1	0
12803	2019-Dec-12 7:30:03	78	7270	1	0	12454,0	4563	0	0
12804	2019-Sep-30 8:45:00	12	4895	0	0	3396,0	9664	0	1
12805	2019-Sep-9 4:15:00	44	8703	1	0	14910,0	9539	1	1
12806	2020-Mar-12 6:30:00	69	9062	0	0	1644,0	8635	1	0
12807	2019-Sep-13 8:15:00	27	6992	1	1	11427,0	7749	1	0
12808	2020-May-11 17:30:00	85	8575	1	1	9198,0	7365	1	0
12809	2019-Oct-9 3:00:00	22	7310	0	0	12561,0	5251	1	1
12810	2019-Aug-24 8:45:00	33	5320	1	0	8378,0	9072	0	1
12811	2020-Jun-15 16:30:00	42	4480	0	0	612,0	7228	1	1
12812	2019-Apr-25 15:21:02	76	4534	1	0	1120,0	8596	0	1
12813	2020-Jul-17 13:15:00	18	4971	1	1	14064,0	9449	0	0
12814	2020-Aug-19 16:45:00	85	7969	0	0	8393,0	7785	0	1
12815	2020-Jul-12 14:00:00	81	8316	0	1	1996,0	4668	0	1
12816	2019-Jul-13 8:15:00	63	5990	1	1	13728,0	6490	0	1
12817	2020-Aug-30 9:45:00	100	7212	1	1	6407,0	8205	0	0
12818	2019-Aug-22 6:45:00	52	4936	1	1	11104,0	9750	0	0
12819	2020-Jul-6 12:00:00	37	7559	0	0	9096,0	6017	1	1
12820	2020-Aug-17 20:45:00	1	6479	1	0	13638,0	8068	0	1
12821	2019-Apr-20 14:09:04	53	6190	1	0	2911,0	5008	0	1
12822	2019-Nov-11 7:15:02	75	7664	0	1	7114,0	8577	0	1
12823	2019-Aug-9 9:30:00	41	6073	1	0	280,0	8805	0	0
12824	2020-Feb-14 14:15:00	80	6231	0	1	3533,0	9057	1	0
12825	2019-Jun-3 7:57:01	61	8650	1	1	11719,0	7054	1	0
12826	2019-Sep-17 4:30:00	20	4051	0	1	721,0	5070	1	0
12827	2019-Apr-14 6:15:05	70	4248	0	1	12684,0	8603	0	0
12828	2020-Feb-13 12:30:00	100	8712	1	1	5598,0	4649	0	0
12829	2019-Sep-11 15:15:02	20	6066	0	0	14732,0	4201	1	1
12830	2020-Aug-31 7:15:00	95	7962	0	1	2902,0	5608	0	0
12831	2019-Jun-12 0:45:04	36	9578	0	1	10731,0	5290	0	0
12832	2019-Sep-28 11:30:00	9	6169	1	0	8781,0	7524	0	1
12833	2019-Dec-12 7:30:03	73	9187	0	1	6425,0	6472	0	1
12834	2020-Mar-19 3:00:00	98	4113	1	1	5839,0	6541	1	1
12835	2019-Jun-15 17:00:04	35	9467	1	0	14219,0	5232	1	1
12836	2019-May-23 8:46:00	43	6580	0	0	8570,0	8848	0	0
12837	2019-Jun-7 13:19:04	43	6645	0	1	3749,0	6609	1	1
12838	2019-Nov-19 8:30:00	22	9240	0	1	5155,0	5016	0	1
12839	2020-Jul-8 17:15:00	86	9565	0	0	12148,0	9281	0	0
12840	2019-Dec-17 19:00:00	58	9039	1	1	11575,0	8321	0	1
12841	2019-Aug-14 17:45:00	6	7099	1	1	7373,0	5804	0	1
12842	2020-Feb-21 15:45:00	21	9605	1	0	13296,0	8753	0	1
12843	2020-May-30 19:30:00	96	7670	1	1	10007,0	7407	0	0
12844	2019-Jun-20 12:15:00	71	4483	0	0	1294,0	6429	1	0
12845	2019-Jul-29 10:15:00	67	9434	1	0	10294,0	6440	0	0
12846	2019-Aug-14 22:30:00	49	5102	1	1	14063,0	5561	0	0
12847	2019-Aug-18 1:15:00	7	9920	0	1	11163,0	6286	0	1
12848	2020-Jun-22 13:15:00	97	6268	1	0	14102,0	9176	1	1
12849	2019-May-13 5:03:05	79	6064	1	1	8539,0	4708	0	0
12850	2020-Apr-12 11:30:00	69	9834	1	1	731,0	7852	0	0
12851	2020-Jun-22 13:15:00	95	4734	1	1	14055,0	9481	1	1
12852	2020-Jul-31 9:30:00	69	8301	1	1	5539,0	8601	1	0
12853	2020-Aug-12 11:45:00	18	4227	0	0	4615,0	4221	1	0
12854	2020-Feb-24 15:00:00	25	6547	1	1	8593,0	6340	0	0
12855	2020-Jul-15 23:15:00	79	4409	0	1	5414,0	9759	1	1
12856	2019-Jul-5 17:30:00	42	5610	0	1	14757,0	6374	0	0
12857	2019-May-18 7:31:01	68	9851	0	1	12558,0	6526	0	1
12858	2020-Apr-26 16:00:00	20	9341	1	0	13948,0	6143	1	0
12859	2020-Jun-9 14:45:00	23	6148	0	0	8703,0	4030	1	1
12860	2020-Aug-3 10:15:00	1	5371	0	1	4131,0	6542	1	1
12861	2020-Apr-5 2:30:00	99	5027	0	0	8936,0	7267	1	1
12862	2019-Aug-13 9:30:00	62	5882	1	0	5208,0	4477	1	1
12863	2020-Aug-14 23:15:00	37	9125	1	0	11800,0	6182	1	0
12864	2020-Feb-13 15:30:00	100	5804	0	1	69,0	8538	0	0
12865	2020-Jul-22 7:15:00	76	6041	1	0	3629,0	4518	1	0
12866	2019-May-27 12:31:03	77	6834	1	1	677,0	7342	0	1
12867	2020-Apr-10 5:45:00	60	5079	0	0	6148,0	8246	0	1
12868	2020-Mar-21 19:45:00	55	7359	0	1	12853,0	5090	1	1
12869	2019-Oct-25 7:30:01	58	5655	1	1	12637,0	4780	1	0
12870	2019-Dec-2 14:30:00	61	7895	0	1	5077,0	5825	0	1
12871	2020-Mar-3 12:45:00	45	8284	0	1	9203,0	5296	0	0
12872	2020-Aug-7 10:00:00	47	4981	0	1	5288,0	6417	1	1
12873	2019-May-14 19:02:01	11	9698	0	0	3330,0	6742	0	0
12874	2020-Jul-31 9:45:01	13	9724	1	1	8460,0	9470	0	1
12875	2020-Mar-20 19:15:00	26	8760	1	1	1490,0	9934	0	1
12876	2020-Jan-30 15:30:00	68	6340	0	1	1349,0	8496	1	0
12877	2020-Feb-13 6:15:00	5	4680	0	1	13927,0	5665	0	0
12878	2019-Dec-5 11:45:00	87	6270	1	0	3578,0	6309	1	1
12879	2019-Aug-24 7:00:00	40	4789	1	1	288,0	6029	0	1
12880	2020-Feb-26 11:30:00	11	5612	0	0	2220,0	8464	1	1
12881	2019-Nov-23 7:45:00	2	9233	1	1	6819,0	6488	0	0
12882	2019-May-2 11:31:05	49	8633	0	0	8614,0	5063	1	1
12883	2020-Jan-10 5:45:00	85	4197	0	0	12933,0	9855	0	0
12884	2019-Aug-9 16:45:00	37	4811	1	1	9712,0	6406	1	0
12885	2020-Jan-11 9:15:00	14	8082	1	1	2997,0	9140	1	1
12886	2019-Jul-16 14:30:00	12	7651	0	0	10212,0	5572	0	0
12887	2020-Jul-21 12:15:00	54	8362	0	1	5156,0	6356	0	0
12888	2019-Oct-26 12:00:00	90	7189	1	0	7377,0	6155	0	1
12889	2020-May-5 8:45:00	43	8385	1	1	4913,0	4807	0	0
12890	2019-Dec-22 11:00:00	7	7707	0	1	6053,0	7114	1	1
12891	2019-May-9 12:47:01	55	5505	0	0	12098,0	4388	0	1
12892	2019-Apr-30 8:32:00	61	6423	0	1	2627,0	4716	0	1
12893	2020-Aug-16 17:45:00	49	4219	1	1	3642,0	5478	0	0
12894	2020-May-19 9:00:00	37	8135	0	0	7162,0	5494	0	1
12895	2020-Feb-17 12:30:00	60	9096	1	1	14650,0	7349	1	1
12896	2020-Feb-25 8:00:00	48	6604	0	1	2790,0	7057	0	0
12897	2019-Oct-9 14:45:00	95	7644	0	0	3087,0	9535	1	1
12898	2019-Nov-27 12:45:00	21	6234	0	0	6309,0	6838	1	0
12899	2019-Apr-4 17:31:01	21	9815	1	0	14940,0	6925	1	1
12900	2019-Jul-31 14:00:00	47	8407	0	1	6849,0	8617	0	1
12901	2019-Jul-22 19:45:00	81	5106	1	1	12294,0	6331	1	1
12902	2019-Jul-16 14:00:00	51	4575	1	0	14794,0	5470	1	0
12903	2020-Jan-23 1:45:00	36	9770	0	1	4013,0	6022	0	0
12904	2020-Jun-11 17:30:00	2	7811	1	1	13416,0	4315	1	1
12905	2019-Sep-6 10:45:00	60	5256	0	0	8158,0	6300	0	0
12906	2020-Jun-30 6:15:00	47	7132	1	1	13647,0	6439	0	1
12907	2020-May-3 19:00:00	56	9445	0	0	1760,0	7003	1	0
12908	2019-Sep-5 5:15:00	76	9189	0	1	5921,0	7143	0	0
12909	2019-Dec-5 8:00:00	98	7161	1	1	9927,0	8990	0	0
12910	2020-Jul-13 17:00:00	4	4624	1	0	13318,0	6378	1	1
12911	2019-Nov-4 10:45:00	69	6709	1	0	10355,0	9327	1	0
12912	2019-Sep-18 9:30:00	36	8672	0	0	569,0	6988	1	0
12913	2019-Nov-21 14:15:00	79	4794	0	0	12078,0	8084	1	1
12914	2019-Aug-29 13:45:00	57	9433	0	1	3047,0	7034	0	0
12915	2019-Apr-4 8:01:04	75	8817	1	0	6628,0	7995	0	1
12916	2020-Apr-3 5:15:00	29	6212	1	1	4248,0	9179	1	1
12917	2019-Oct-29 16:00:01	50	7460	0	0	3353,0	7251	1	1
12918	2019-Nov-16 11:15:00	21	7816	1	0	12618,0	7849	1	0
12919	2019-Oct-20 12:00:00	98	5826	1	1	9479,0	8112	1	0
12920	2019-Sep-5 11:00:01	84	4800	1	0	5664,0	8208	0	1
12921	2020-Jan-29 10:15:00	32	5963	0	1	4344,0	7462	0	0
12922	2019-Nov-17 11:30:00	74	6021	0	1	4825,0	5239	0	0
12923	2020-Jul-23 5:15:00	49	4502	1	0	12332,0	4630	1	0
12924	2019-Sep-26 11:03:05	90	5245	0	1	8148,0	6990	1	0
12925	2019-Nov-16 14:30:00	97	4672	1	0	5666,0	5409	0	0
12926	2019-Nov-25 16:45:00	67	6062	1	0	12621,0	6417	1	1
12927	2020-Jun-22 9:00:00	68	9965	0	1	6196,0	5954	1	0
12928	2019-Sep-18 12:30:00	94	5187	0	0	13266,0	6565	1	0
12929	2020-Mar-11 9:45:00	55	8067	1	1	6062,0	5437	0	1
12930	2019-May-31 15:31:01	21	4815	1	0	10491,0	9102	0	0
12931	2020-Apr-17 23:30:00	39	4044	0	1	40,0	6453	1	1
12932	2020-Jun-17 5:30:00	19	8105	0	0	5308,0	8155	1	0
12933	2019-Dec-20 8:15:01	77	5887	0	1	4265,0	5381	0	1
12934	2020-Aug-9 20:30:00	85	5335	1	0	13888,0	9983	1	0
12935	2019-Sep-23 8:45:00	31	4533	0	0	14848,0	7837	1	1
12936	2020-Mar-5 7:45:00	47	5252	1	1	4290,0	5583	0	0
12937	2019-Dec-12 7:30:01	33	7240	1	1	299,0	7329	1	1
12938	2019-Nov-17 11:15:00	71	6816	0	1	11489,0	9545	1	0
12939	2019-May-11 10:09:02	16	7476	1	0	8285,0	4120	0	1
12940	2020-Jun-29 5:30:00	18	8430	1	0	14117,0	9105	1	0
12941	2020-Jun-22 13:00:01	45	6818	1	1	791,0	9036	1	1
12942	2020-Aug-14 10:30:00	92	5600	1	1	1580,0	9640	1	0
12943	2019-Apr-29 9:12:05	32	9737	1	1	1776,0	8180	1	0
12944	2020-Mar-10 7:45:00	91	6249	1	1	2644,0	6127	0	0
12945	2019-Oct-15 8:00:00	18	7081	0	1	8422,0	8230	0	1
12946	2019-Oct-24 6:00:01	46	9396	0	0	10375,0	4521	0	0
12947	2019-May-27 15:01:05	94	6533	1	0	9530,0	4060	0	0
12948	2019-Jun-13 17:01:02	36	9166	1	0	9059,0	5348	1	0
12949	2019-Jun-13 6:31:01	72	6948	0	0	4016,0	7151	1	0
12950	2019-May-13 15:46:04	74	4576	0	0	5633,0	9507	0	0
12951	2020-Mar-13 7:30:00	73	7374	0	1	9842,0	4965	1	1
12952	2020-Apr-16 9:30:00	41	6265	0	0	668,0	9977	1	1
12953	2020-May-5 12:00:01	100	9316	0	0	9405,0	5477	1	0
12954	2020-Feb-20 14:15:00	97	4505	1	0	13917,0	8202	1	1
12955	2019-May-27 13:31:03	36	8788	0	1	12073,0	7082	1	1
12956	2020-Jun-21 14:30:00	14	4517	0	0	14343,0	8130	1	0
12957	2019-Nov-13 7:45:01	4	6891	0	1	6020,0	5488	0	1
12958	2019-Dec-13 17:00:01	43	7497	0	0	926,0	4073	0	0
12959	2019-Oct-3 7:15:03	69	7662	1	0	11559,0	8256	1	0
12960	2020-Mar-1 13:00:00	48	4728	1	0	10106,0	7232	0	0
12961	2019-Dec-14 11:45:00	70	7118	0	0	5901,0	7603	1	0
12962	2020-Feb-28 17:15:00	7	4691	1	1	4230,0	5256	0	0
12963	2019-Dec-25 18:45:00	44	9875	1	1	1258,0	9298	0	1
12964	2019-Jul-21 21:45:00	58	8149	1	1	12646,0	4386	1	0
12965	2019-Oct-6 9:15:00	69	4502	1	1	11580,0	4628	1	1
12966	2019-Jun-8 13:46:00	10	9029	1	0	4823,0	6849	1	0
12967	2020-May-10 15:30:02	55	4910	1	0	13646,0	8548	1	0
12968	2020-Mar-23 10:30:00	79	6544	1	0	13883,0	6781	1	1
12969	2020-Feb-24 13:15:00	96	6543	1	1	12603,0	4073	0	0
12970	2020-Jul-27 14:45:00	2	6254	0	0	4761,0	9135	1	1
12971	2019-Sep-30 9:00:00	70	4036	1	0	12675,0	6656	1	1
12972	2020-Aug-13 1:45:00	18	4170	0	1	5062,0	7351	1	0
12973	2019-Jul-27 5:15:00	78	5553	0	0	9457,0	8241	0	0
12974	2019-Aug-11 12:00:00	11	8844	1	0	12525,0	7658	0	0
12975	2019-Apr-6 7:01:03	85	9302	1	0	42,0	7788	0	1
12976	2020-Jan-9 12:30:00	17	9332	0	0	11513,0	5948	1	0
12977	2020-Jun-4 10:30:00	24	6261	0	1	1130,0	9369	0	1
12978	2019-Oct-16 15:30:00	69	4958	0	0	2746,0	4698	1	0
12979	2020-Jun-26 3:45:00	73	5470	1	0	6270,0	5417	0	0
12980	2019-Sep-18 9:30:00	7	4379	0	1	3865,0	5921	1	0
12981	2020-Mar-3 16:45:00	96	8318	0	0	5695,0	6221	1	1
12982	2020-Jul-16 19:45:00	93	4750	1	0	2070,0	4311	0	0
12983	2020-Jul-25 14:00:00	95	6319	0	0	9609,0	9463	0	0
12984	2019-Oct-3 7:16:01	35	6656	1	0	8026,0	8556	1	0
12985	2019-Apr-27 13:46:02	22	7266	1	0	13778,0	5942	1	1
12986	2019-May-7 3:02:01	11	6439	1	1	9992,0	4905	0	1
12987	2019-May-10 16:16:04	75	8362	1	1	13836,0	9338	1	0
12988	2020-May-13 4:30:01	92	7201	1	1	9163,0	6061	0	0
12989	2020-May-17 11:30:00	54	5719	1	1	5389,0	9221	1	0
12990	2020-Feb-24 11:45:00	90	6000	1	1	12082,0	9038	1	1
12991	2019-Aug-25 8:00:00	44	7953	1	1	7498,0	9752	0	0
12992	2020-Jun-19 12:30:00	80	7937	0	1	5042,0	9104	0	1
12993	2020-Aug-20 17:45:00	60	5232	0	1	4871,0	7847	1	1
12994	2020-Mar-26 0:45:00	78	7540	1	1	1836,0	5658	0	0
12995	2019-Oct-9 18:45:00	93	6157	0	1	9914,0	4880	1	1
12996	2019-Oct-13 8:15:00	55	7363	1	0	9735,0	9127	1	1
12997	2019-Aug-6 7:45:00	49	4709	0	0	13153,0	7192	0	0
12998	2019-Aug-26 0:30:00	57	8111	0	0	8709,0	5666	0	0
12999	2020-Feb-20 14:15:00	66	8121	1	0	7422,0	7255	0	0
13000	2019-Oct-3 7:15:04	28	5196	0	0	4583,0	6448	1	0
13001	2019-Sep-2 10:15:00	76	8434	0	1	14668,0	5863	0	0
13002	2019-Nov-30 18:15:00	4	6524	0	1	11374,0	7354	0	0
13003	2019-Dec-11 17:00:00	5	7933	1	1	2614,0	8590	0	0
13004	2020-Aug-7 16:45:00	60	7119	0	0	9914,0	6341	0	0
13005	2020-Jul-23 7:15:00	53	5682	0	1	12265,0	8113	0	1
13006	2020-Aug-13 11:30:00	24	5717	1	1	6986,0	5147	0	1
13007	2020-Feb-23 13:30:00	26	6843	1	1	2161,0	9501	0	0
13008	2019-Aug-14 8:30:00	60	7868	1	1	5127,0	8962	1	0
13009	2020-May-7 19:15:00	15	5392	1	1	5559,0	9982	1	1
13010	2020-Jul-13 23:15:00	33	7506	0	1	7037,0	5089	1	0
13011	2019-Oct-30 15:30:00	11	4918	0	1	475,0	6181	1	0
13012	2019-Sep-13 5:15:00	4	6639	0	1	4046,0	8992	1	1
13013	2020-Jun-22 7:00:00	100	8508	0	0	1513,0	7502	1	0
13014	2019-Aug-10 18:45:00	69	6136	1	1	9407,0	8214	0	0
13015	2019-Sep-10 17:00:00	76	8008	1	0	976,0	6981	0	0
13016	2019-Oct-23 18:30:00	69	6292	1	1	7805,0	6974	0	1
13017	2019-Oct-18 7:45:00	39	8028	1	1	1005,0	9867	1	1
13018	2019-Nov-29 7:17:00	47	9840	0	0	11879,0	9187	1	0
13019	2019-Dec-4 9:18:03	4	6765	0	1	3685,0	5904	0	0
13020	2020-Jan-17 13:45:00	52	7474	1	0	13937,0	4735	1	0
13021	2019-May-16 18:46:00	64	5863	0	0	12962,0	9919	0	0
13022	2020-Aug-1 12:15:00	1	6570	0	1	2353,0	9411	0	0
13023	2020-Jun-18 10:45:00	74	8620	1	1	10482,0	7895	0	0
13024	2019-Jul-4 5:00:00	77	6338	0	1	4814,0	6750	0	1
13025	2020-Feb-15 10:45:00	18	6652	0	0	13631,0	5842	1	1
13026	2020-Mar-15 3:45:00	80	6478	0	1	2328,0	8568	1	0
13027	2019-May-5 12:03:00	50	5013	0	1	6556,0	4097	1	0
13028	2019-Oct-28 7:45:00	82	8939	0	1	12280,0	7026	1	0
13029	2020-Jun-23 16:00:00	48	5923	0	1	6285,0	7648	1	0
13030	2020-Mar-11 9:30:00	95	8396	0	0	14276,0	9538	1	0
13031	2019-Jun-19 15:00:00	66	8232	0	1	6824,0	9406	1	0
13032	2019-Jul-18 15:00:00	98	5016	1	1	5497,0	8532	1	0
13033	2020-Jun-15 15:30:00	13	6470	1	1	4643,0	5255	0	0
13034	2019-Apr-26 11:31:05	90	7918	0	1	6181,0	7705	0	0
13035	2020-Mar-20 16:45:00	19	8473	0	0	7070,0	8278	1	1
13036	2019-Nov-6 8:15:00	84	4060	0	1	6163,0	8791	0	1
13037	2019-Oct-9 18:15:00	18	8470	1	0	3022,0	9864	1	1
13038	2019-May-6 12:02:05	84	6076	0	1	3248,0	8270	1	0
13039	2019-Jul-24 8:15:00	36	6960	1	1	6296,0	6401	0	0
13040	2020-Apr-10 19:00:00	100	7296	1	0	11341,0	6173	0	0
13041	2020-Aug-14 15:30:00	9	6429	0	1	12943,0	7667	0	1
13042	2020-May-17 9:00:00	39	7187	0	1	9616,0	9994	1	0
13043	2019-Sep-6 18:15:00	37	5995	1	0	13725,0	5789	1	1
13044	2019-Oct-1 6:30:00	38	9450	1	1	2177,0	6758	0	1
13045	2019-Aug-1 6:45:00	37	8620	1	1	11736,0	9531	0	1
13046	2019-Oct-15 9:00:01	18	9620	1	0	6161,0	5779	1	0
13047	2019-Apr-9 14:46:01	71	8179	0	1	7512,0	9739	0	1
13048	2019-Sep-5 9:45:00	46	8188	0	1	10983,0	6262	1	0
13049	2020-May-21 6:15:00	42	9584	1	0	4784,0	7629	1	1
13050	2020-Jul-2 12:00:00	21	5297	0	0	696,0	8618	0	0
13051	2019-Apr-30 11:25:00	8	9654	1	1	6973,0	7392	0	1
13052	2019-Nov-15 6:00:01	26	7812	1	1	2856,0	8145	0	0
13053	2019-Nov-16 9:30:00	28	7513	1	0	14988,0	4321	0	1
13054	2020-Jan-19 22:00:00	25	6943	0	0	4783,0	6754	0	1
13055	2020-May-14 13:00:00	46	7607	1	1	4045,0	5027	0	0
13056	2019-Jul-8 13:45:00	69	7149	1	0	13370,0	8023	0	1
13057	2019-Sep-16 11:45:00	77	7704	0	0	9741,0	4065	1	1
13058	2020-Mar-12 16:00:00	37	9106	1	0	6924,0	8271	0	0
13059	2020-Jul-31 10:00:00	4	6684	1	0	10563,0	6145	1	0
13060	2019-Jun-24 19:45:00	20	9826	0	0	11715,0	7299	1	0
13061	2019-Oct-4 7:45:00	75	5499	1	0	12937,0	8448	1	0
13062	2019-Sep-10 13:30:00	90	4683	1	1	2689,0	4625	1	0
13063	2020-Jul-5 8:00:00	83	9998	0	1	12617,0	8773	0	1
13064	2019-Sep-19 18:00:00	50	7221	1	0	10702,0	7148	1	1
13065	2020-Jul-28 15:30:00	87	4568	0	1	12410,0	4938	1	1
13066	2019-Jul-12 15:00:01	88	4378	1	0	7212,0	7924	1	1
13067	2020-Apr-9 12:45:00	52	5520	1	0	3587,0	7849	1	0
13068	2020-Feb-29 18:45:00	67	4857	1	1	7877,0	4864	0	0
13069	2020-Jul-19 7:00:00	34	4993	0	1	12459,0	6556	0	1
13070	2019-Sep-9 8:15:00	39	9717	0	0	9208,0	8116	1	0
13071	2019-Jun-5 7:31:02	57	9057	1	0	8371,0	7569	1	0
13072	2019-Dec-16 0:00:00	49	5984	1	1	4051,0	6163	1	1
13073	2019-Aug-31 18:00:01	91	8873	0	0	14534,0	5835	0	0
13074	2019-Sep-13 13:30:00	31	4168	1	1	7244,0	7339	1	1
13075	2019-Apr-27 8:31:04	46	5337	1	0	6231,0	9974	1	1
13076	2020-Jul-24 9:30:00	47	8742	1	0	14660,0	9675	1	0
13077	2019-Dec-24 8:15:00	20	7901	0	0	13334,0	6380	0	1
13078	2020-Mar-2 5:45:00	55	9402	1	1	8920,0	7932	0	1
13079	2020-Apr-2 17:30:00	87	5289	1	0	3532,0	8002	0	0
13080	2019-Apr-17 9:21:03	18	8840	0	1	14594,0	4349	0	1
13081	2019-Nov-29 7:16:03	97	9593	1	0	6423,0	6607	0	1
13082	2020-Feb-14 9:30:00	22	7782	0	1	12662,0	7302	0	0
13083	2020-May-2 13:15:00	92	8528	0	0	11379,0	9049	0	0
13084	2019-Nov-27 14:30:00	68	6242	0	1	3020,0	9832	1	1
13085	2019-Oct-3 19:00:00	76	8895	0	1	1061,0	5956	1	1
13086	2020-Feb-7 16:30:00	34	6291	0	1	7906,0	7308	1	0
13087	2019-Jun-5 0:01:02	57	4229	0	1	6761,0	9399	1	1
13088	2019-Oct-4 7:45:00	22	9069	0	0	1758,0	4527	0	0
13089	2019-Aug-21 22:15:00	76	6345	1	0	6478,0	5830	1	1
13090	2019-Oct-18 16:30:00	7	9887	1	0	12587,0	9387	0	0
13091	2020-Feb-15 8:30:00	18	4689	1	0	26,0	8024	0	1
13092	2019-Apr-22 10:38:02	23	8921	1	1	11753,0	6727	0	0
13093	2019-Jul-24 14:15:00	76	6299	0	1	10999,0	7819	0	0
13094	2020-Mar-13 12:00:01	25	8541	1	0	362,0	6538	0	0
13095	2020-Jul-5 8:30:00	57	9838	1	0	13231,0	7255	0	0
13096	2019-Oct-3 17:15:00	82	8828	0	0	1690,0	8330	0	1
13097	2019-Jun-13 6:21:04	67	6985	1	1	9425,0	6013	1	0
13098	2019-Oct-14 7:30:00	97	6515	1	1	9913,0	6526	0	0
13099	2019-Oct-8 9:00:01	100	9745	0	1	9830,0	8263	0	0
13100	2020-Mar-30 4:30:00	14	8109	1	1	8734,0	7171	0	0
13101	2020-Aug-24 6:45:00	68	9103	1	1	652,0	7495	1	1
13102	2020-Feb-21 15:30:00	22	4440	0	1	1164,0	6207	1	0
13103	2020-Jul-10 6:00:00	88	4893	1	0	4444,0	7814	1	1
13104	2020-Jun-15 11:15:00	23	9209	0	1	6887,0	6757	0	1
13105	2019-Oct-28 11:00:01	1	4180	1	1	13877,0	5737	0	1
13106	2020-Apr-6 10:15:00	95	9944	1	1	606,0	9596	1	0
13107	2019-Oct-20 15:15:00	26	4271	1	1	13622,0	8763	0	0
13108	2019-Nov-22 10:30:00	36	8076	0	0	10575,0	9962	1	1
13109	2020-Jan-13 7:45:00	58	5851	0	0	14985,0	7869	1	1
13110	2020-May-18 6:15:00	67	8004	0	0	10670,0	9748	0	0
13111	2019-Dec-15 21:30:00	68	7239	1	1	14124,0	7253	0	0
13112	2019-May-2 7:47:00	33	5798	0	0	8139,0	8722	1	1
13113	2019-Apr-7 12:16:02	81	8792	0	1	6217,0	8276	1	0
13114	2019-Nov-16 12:30:00	73	7344	1	1	5419,0	5912	1	0
13115	2019-Nov-16 12:30:00	87	4914	1	1	10737,0	9135	0	0
13116	2019-Oct-26 21:45:00	57	5215	1	0	10475,0	4640	1	0
13117	2020-Apr-25 11:15:00	90	7491	1	0	1731,0	7567	0	1
13118	2019-Nov-26 7:45:00	15	7394	1	1	6241,0	8521	1	1
13119	2019-Sep-26 10:00:00	30	7558	0	1	9371,0	7205	1	0
13120	2019-Jun-2 11:16:02	78	6469	1	1	3312,0	6575	0	0
13121	2020-Jul-3 18:00:00	57	4164	1	1	6141,0	7787	0	0
13122	2019-Oct-22 14:15:00	38	8495	0	0	14947,0	7761	0	0
13123	2020-Aug-17 13:30:00	70	7101	1	0	1792,0	6712	1	0
13124	2020-Mar-16 7:00:01	76	7331	1	1	6228,0	8721	1	1
13125	2019-Jun-26 16:45:00	35	8978	1	0	12999,0	6631	1	1
13126	2019-Apr-4 9:16:02	8	8580	0	0	12310,0	5902	1	0
13127	2020-Jul-2 18:00:00	8	6246	0	1	9021,0	5563	1	0
13128	2019-Dec-13 7:00:00	78	9419	1	0	11180,0	8558	1	1
13129	2019-Nov-21 13:45:00	2	9351	0	0	3800,0	4358	0	0
13130	2019-Aug-15 9:15:00	92	4672	1	0	5445,0	4524	0	0
13131	2019-Sep-11 12:00:00	67	8008	0	0	8743,0	7226	0	0
13132	2020-Jul-7 18:30:00	26	4594	1	1	9279,0	7388	0	0
13133	2019-Sep-17 8:00:00	84	5615	1	1	9761,0	5228	1	0
13134	2019-Nov-25 19:00:00	32	5022	1	0	2156,0	5840	1	0
13135	2020-Jan-25 8:15:00	88	9449	0	0	8238,0	9535	0	1
13136	2019-Oct-21 16:30:00	10	7265	1	1	1579,0	4927	0	0
13137	2020-Jun-8 4:30:00	58	6653	1	0	3223,0	7904	0	0
13138	2020-Jun-16 5:15:00	60	4499	1	0	976,0	7598	1	1
13139	2019-Jun-24 13:00:00	43	9671	0	0	7944,0	5315	1	0
13140	2019-Jul-29 7:30:00	28	6607	1	0	1126,0	8017	0	0
13141	2019-Apr-10 7:44:01	71	7120	1	0	13791,0	4933	1	1
13142	2019-Dec-11 19:00:00	68	8287	0	0	6761,0	6816	1	0
13143	2020-Mar-7 4:15:00	75	4100	1	0	8907,0	7889	1	0
13144	2020-Jul-5 5:45:00	10	9024	0	0	6456,0	6240	1	0
13145	2020-Jun-7 13:15:00	90	9116	0	0	8554,0	7756	0	1
13146	2019-Jun-13 13:16:00	61	6698	0	1	6806,0	5373	1	0
13147	2020-Jul-20 8:00:00	31	7882	0	0	5418,0	9997	1	1
13148	2019-Dec-11 18:30:00	100	5881	0	0	4666,0	7025	1	1
13149	2019-Jun-25 9:30:00	61	7027	1	1	12024,0	9500	0	0
13150	2020-Jul-18 13:45:00	96	4065	1	0	5391,0	9072	1	1
13151	2019-Sep-27 7:00:01	52	4955	1	0	13425,0	8522	0	0
13152	2020-Apr-13 8:00:00	64	4037	1	0	2278,0	9978	0	1
13153	2020-Jun-16 10:15:00	21	5462	1	1	10234,0	7391	0	1
13154	2019-Apr-14 8:31:01	63	8319	1	1	5734,0	7740	1	0
